Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
haircolor-set10-043-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz,"<p><strong>Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz</strong> is a salon-ready color care shampoo product from Clairol Professional Shimmer Lights.</p><p>Maintains ash-toned color and enhances others Leaves hair shiny with no residue Tones down brassiness No patch test required Shimmer Lights Shampoo is an award-winning, protein-enriched color-enhancing shampoo tones down brassiness on blonde or gray hair. Shimmer Lights refreshes faded highlights, removes the dull yellow in gray hair and leaves hair shiny without residue - and it can be used on natural or color-treated hair. Why We Love Shimmer Lights Conditioning Purple Shampoo For Blonde & Silver Hair 1. Unique Formulation: This shampoo is specially formulated with a blend of deep purple pigments and conditioning agents that work together to neutralize any unwanted yellow or brassy tones in blonde, silver, or white hair, while also leaving the hair feeling soft and silky. 2. Versatility: Shimmer Lights Conditioning Purple Shampoo is suitable for use on both natural and color-treated hair, as well as extensions and wigs. 3. Effective Toning: Unlike other toning shampoos on the market, Shimmer Lights Conditioning Purple Shampoo provides effective toning without leaving the hair feeling dry or stripped of moisture. 4. Pleasant Fragrance: This shampoo has a pleasant floral fragrance that leaves hair smelling fresh and clean. 5. Trusted Brand: Shimmer Lights has been a trusted brand in the hair care industry for over 50 years, with a proven track record of delivering high-quality products that meet the needs of hairstylists and their clients.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/shop-by-shade/silver-and-gray-hair-shop/shimmer-lights-conditioning-purple-shampoo-for-blonde-and-silver-8-oz/SBS-320022.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Shimmer+Lights+Conditioning+Purple+Shampoo+for+Blonde+%26+Silver+8+oz"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Shimmer+Lights+Conditioning+Purple+Shampoo+for+Blonde+%26+Silver+8+oz"">eBay</a></p>",Clairol Professional Shimmer Lights,Hair Coloring,"sallybeauty,hair-color,set10,color-care-shampoo",TRUE,Title,Default Title,HCOLOR-SET10-043-320022,350,31,deny,manual,9.99,12.79,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw010d2081/images/large/SBS-320022-1.jpg?sw=750&sh=750&sfrm=png,1,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz product image 1,active
haircolor-set10-043-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0578a1f2/images/large/SBS-320022-2.jpg?sw=750&sh=750&sfrm=png,2,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz product image 2,
haircolor-set10-043-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw7d2b0eb7/images/large/SBS-320022-3.jpg?sw=750&sh=750&sfrm=png,3,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz product image 3,
haircolor-set10-043-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw804e19be/images/large/SBS-320022-4.jpg?sw=750&sh=750&sfrm=png,4,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz product image 4,
haircolor-set10-043-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw71c7a7e9/images/large/SBS-320022.jpg?sw=750&sh=750&sfrm=png,5,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 8 oz product image 5,
haircolor-set10-044-shimmer-lights-purple-conditioner-for-blonde-silver,Shimmer Lights Purple Conditioner for Blonde & Silver,"<p><strong>Shimmer Lights Purple Conditioner for Blonde & Silver</strong> is a salon-ready color care conditioner product from Clairol Professional Shimmer Lights.</p><p>Conditions hair without residue Tones down brassiness Silkens coarse hair Shimmer Lights Conditioner is a rich blend of emollients, moisturizers and color refreshers that renews faded highlights and brightens gray hair. Shimmer Lights refreshes faded highlights, removes the dull yellow in gray hair and leaves hair shiny without residue - and it can be used on natural or color-treated hair.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/shop-by-shade/silver-and-gray-hair-shop/shimmer-lights-purple-conditioner-for-blonde-and-silver/SBS-320062.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Shimmer+Lights+Purple+Conditioner+for+Blonde+%26+Silver"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Shimmer+Lights+Purple+Conditioner+for+Blonde+%26+Silver"">eBay</a></p>",Clairol Professional Shimmer Lights,Hair Coloring,"sallybeauty,hair-color,set10,color-care-conditioner",TRUE,Title,Default Title,HCOLOR-SET10-044-320062,350,32,deny,manual,13.99,17.91,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwb62fb7de/images/large/SBS-320062-1.jpg?sw=750&sh=750&sfrm=png,1,Shimmer Lights Purple Conditioner for Blonde & Silver product image 1,active
haircolor-set10-044-shimmer-lights-purple-conditioner-for-blonde-silver,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwfeba0612/images/large/SBS-320062-2.jpg?sw=750&sh=750&sfrm=png,2,Shimmer Lights Purple Conditioner for Blonde & Silver product image 2,
haircolor-set10-044-shimmer-lights-purple-conditioner-for-blonde-silver,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw48684df3/images/large/SBS-320062-3.jpg?sw=750&sh=750&sfrm=png,3,Shimmer Lights Purple Conditioner for Blonde & Silver product image 3,
haircolor-set10-044-shimmer-lights-purple-conditioner-for-blonde-silver,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw895fcb6f/images/large/SBS-320062-4.jpg?sw=750&sh=750&sfrm=png,4,Shimmer Lights Purple Conditioner for Blonde & Silver product image 4,
haircolor-set10-044-shimmer-lights-purple-conditioner-for-blonde-silver,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwb16d1b97/images/large/SBS-320062.jpg?sw=750&sh=750&sfrm=png,5,Shimmer Lights Purple Conditioner for Blonde & Silver product image 5,
haircolor-set10-045-shimmer-lights-purple-toning-mask,Shimmer Lights Purple Toning Mask,"<p><strong>Shimmer Lights Purple Toning Mask</strong> is a salon-ready color care mask product from Clairol Professional Shimmer Lights.</p><p>With lavender extract and a special blend of jojoba, coconut and argan oils Nourishes, tones and detangles in one step for silky smooth hair Deep conditions and tones blonde, highlighted and silver hair Violet pigments neutralize brass for a cool result Formulated with non-animal-derived ingredients Keeps color bright with every wash Your blonde has a new best friend! Shimmer Lights Violet Toning Mask provides the perfect balance of violet toning and deep conditioning to keep blonde hair bright and shimmering with breakthrough technology. Violet pigments neutralize brass for a cool result with lavender extract and a special blend of jojoba, coconut and argan oils. Perfect for blonde, highlighted, and silver hair.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/shop-by-shade/silver-and-gray-hair-shop/shimmer-lights-purple-toning-mask/SBS-004754.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Shimmer+Lights+Purple+Toning+Mask"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Shimmer+Lights+Purple+Toning+Mask"">eBay</a></p>",Clairol Professional Shimmer Lights,Hair Coloring,"sallybeauty,hair-color,set10,color-care-mask",TRUE,Title,Default Title,HCOLOR-SET10-045-004754,350,18,deny,manual,11.99,15.35,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwed378bcd/images/large/SBS-004754-1.jpg?sw=750&sh=750&sfrm=png,1,Shimmer Lights Purple Toning Mask product image 1,active
haircolor-set10-045-shimmer-lights-purple-toning-mask,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw286e6efd/images/large/SBS-004754-2.jpg?sw=750&sh=750&sfrm=png,2,Shimmer Lights Purple Toning Mask product image 2,
haircolor-set10-045-shimmer-lights-purple-toning-mask,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0e3a0239/images/large/SBS-004754-3.jpg?sw=750&sh=750&sfrm=png,3,Shimmer Lights Purple Toning Mask product image 3,
haircolor-set10-045-shimmer-lights-purple-toning-mask,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw397ad0a9/images/large/SBS-004754-4.jpg?sw=750&sh=750&sfrm=png,4,Shimmer Lights Purple Toning Mask product image 4,
haircolor-set10-045-shimmer-lights-purple-toning-mask,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0bc2903c/images/large/SBS-004754.jpg?sw=750&sh=750&sfrm=png,5,Shimmer Lights Purple Toning Mask product image 5,
haircolor-set10-046-socolor-cult-color-eraser-hair-color-remover-packette,SoColor Cult Color Eraser Hair Color Remover Packette,"<p><strong>SoColor Cult Color Eraser Hair Color Remover Packette</strong> is a salon-ready color remover product from Matrix.</p><p>Seamlessly removes existing semi, demi, or permanent hair color SOCOLOR Cult Color Eraser is a hair color remover powder that allows you to remove client's previous color.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-removers-and-correctors/socolor-cult--color-eraser-hair-color-remover-packette/SBS-009042.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=SoColor+Cult+Color+Eraser+Hair+Color+Remover+Packette"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=SoColor+Cult+Color+Eraser+Hair+Color+Remover+Packette"">eBay</a></p>",Matrix,Hair Coloring,"sallybeauty,hair-color,set10,color-remover",TRUE,Title,Default Title,HCOLOR-SET10-046-009042,350,19,deny,manual,8.79,11.25,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1c9e2f52/images/large/SBS-009042.jpg?sw=750&sh=750&sfrm=png,1,SoColor Cult Color Eraser Hair Color Remover Packette product image 1,active
haircolor-set10-046-socolor-cult-color-eraser-hair-color-remover-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1c9e2f52/images/large/SBS-009042.jpg?sw=1500&sh=1500&sfrm=png,2,SoColor Cult Color Eraser Hair Color Remover Packette product image 2,
haircolor-set10-046-socolor-cult-color-eraser-hair-color-remover-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1c9e2f52/images/large/SBS-009042.png?sw=650&sh=650,3,SoColor Cult Color Eraser Hair Color Remover Packette product image 3,
haircolor-set10-046-socolor-cult-color-eraser-hair-color-remover-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1c9e2f52/images/large/SBS-009042.png?sw=70&sh=70,4,SoColor Cult Color Eraser Hair Color Remover Packette product image 4,
haircolor-set10-046-socolor-cult-color-eraser-hair-color-remover-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1c9e2f52/images/large/SBS-009042.jpg?sw=650&sh=650,5,SoColor Cult Color Eraser Hair Color Remover Packette product image 5,
haircolor-set10-047-platinum-bleach-kit,Platinum Bleach Kit,"<p><strong>Platinum Bleach Kit</strong> is a salon-ready bleach lightener product from Punky Colour.</p><p>Kit Includes: 4 oz Platinum Conditioning Toner, 2 oz 40 Volume Activator, Lightest & Brightest Bleach Packette, 1 Pair of Gloves, 1 Applicator Brush Extra conditioning benefits added to the peroxide & toner to help maintain moisture balance for softer, shinier hair. Punky's Platinum Bleach Kit takes bleaching to a whole new level of bright! This kit provides everything you need for platinum perfection! Create your own signature level of blonde in 2 easy steps Achieve vivid, long-lasting results with Punky's all-in-one Platinum Bleach Kit. Punky's 2-step system takes platinum to a whole new level! Our special bleach powder helps to control lifting when combined with our 40 volume cream activator. The conditioning Platinum Blonde toner brightens all the way to pure platinum.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/platinum-bleach-kit/SBS-007882.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Platinum+Bleach+Kit"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Platinum+Bleach+Kit"">eBay</a></p>",Punky Colour,Hair Coloring,"sallybeauty,hair-color,set10,bleach-lightener",TRUE,Title,Default Title,HCOLOR-SET10-047-007882,350,20,deny,manual,14.29,18.29,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw85ae82b6/images/large/SBS-007882.jpg?sw=750&sh=750&sfrm=png,1,Platinum Bleach Kit product image 1,active
haircolor-set10-047-platinum-bleach-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw85ae82b6/images/large/SBS-007882.jpg?sw=1500&sh=1500&sfrm=png,2,Platinum Bleach Kit product image 2,
haircolor-set10-047-platinum-bleach-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw85ae82b6/images/large/SBS-007882.png?sw=650&sh=650,3,Platinum Bleach Kit product image 3,
haircolor-set10-047-platinum-bleach-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw85ae82b6/images/large/SBS-007882.png?sw=70&sh=70,4,Platinum Bleach Kit product image 4,
haircolor-set10-047-platinum-bleach-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw85ae82b6/images/large/SBS-007882.jpg?sw=650&sh=650,5,Platinum Bleach Kit product image 5,
haircolor-set10-048-powder-lightener-1oz,Powder Lightener 1oz.,"<p><strong>Powder Lightener 1oz.</strong> is a salon-ready bleach lightener product from ion Color Brilliance.</p><p>Suitable for all application techniques both on and off the scalp Gluten and Cruelty-Free (Product Not Tested on Animals) On or off the scalp application Available in 1oz or 1lb Up to 7 levels of lift Ion Powder Lightener is infused with Coconut, Chia Seed and Sunflower Oils. The conditioning, dust-free formula is suitable for all application techniques both on and off the scalp.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/powder-lightener-1oz./SBS-405198.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Powder+Lightener+1oz."">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Powder+Lightener+1oz."">eBay</a></p>",ion Color Brilliance,Hair Coloring,"sallybeauty,hair-color,set10,bleach-lightener",TRUE,Title,Default Title,HCOLOR-SET10-048-405198,350,21,deny,manual,6.29,8.05,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3a7c141c/images/large/SBS-405198-1.jpg?sw=750&sh=750&sfrm=png,1,Powder Lightener 1oz. product image 1,active
haircolor-set10-048-powder-lightener-1oz,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9cd83864/images/large/SBS-405198.jpg?sw=750&sh=750&sfrm=png,2,Powder Lightener 1oz. product image 2,
haircolor-set10-048-powder-lightener-1oz,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3a7c141c/images/large/SBS-405198-1.jpg?sw=1500&sh=1500&sfrm=png,3,Powder Lightener 1oz. product image 3,
haircolor-set10-048-powder-lightener-1oz,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3a7c141c/images/large/SBS-405198-1.png?sw=650&sh=650,4,Powder Lightener 1oz. product image 4,
haircolor-set10-048-powder-lightener-1oz,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9cd83864/images/large/SBS-405198.jpg?sw=1500&sh=1500&sfrm=png,5,Powder Lightener 1oz. product image 5,
haircolor-set10-049-powder-lightener-packette,Powder Lightener Packette,"<p><strong>Powder Lightener Packette</strong> is a salon-ready bleach lightener product from Wella colorcharm.</p><p>Protecting oil system that helps lock-in moisture Safe for on- and off-the scalp lightening Application with bowl & brush Dust-free formula Wella Color Charm Powder Lightener offers controlled, reliable lightening action. Protecting oil system helps to lock in moisture. Great for all on- and off-the-scalp application techniques and provides up to 7 Levels of lift. Excellent for highlights with foils or balayage techniques, full head lightening, regrowth applications, and color correction. Wella Help Line: 1-866-722-4146 Our hotlines are open from 8:30am to 8:30pm Monday – Friday and 9:00am – 6:00pm Saturday & Sunday EASTERN TIME.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/powder-lightener-packette/SBS-800426.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Powder+Lightener+Packette"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Powder+Lightener+Packette"">eBay</a></p>",Wella colorcharm,Hair Coloring,"sallybeauty,hair-color,set10,bleach-lightener",TRUE,Title,Default Title,HCOLOR-SET10-049-800426,350,22,deny,manual,6.29,8.05,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf28fac55/images/large/SBS-800426-1.jpg?sw=750&sh=750&sfrm=png,1,Powder Lightener Packette product image 1,active
haircolor-set10-049-powder-lightener-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw014da2a8/images/large/SBS-800426.jpg?sw=750&sh=750&sfrm=png,2,Powder Lightener Packette product image 2,
haircolor-set10-049-powder-lightener-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf28fac55/images/large/SBS-800426-1.jpg?sw=1500&sh=1500&sfrm=png,3,Powder Lightener Packette product image 3,
haircolor-set10-049-powder-lightener-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf28fac55/images/large/SBS-800426-1.png?sw=650&sh=650,4,Powder Lightener Packette product image 4,
haircolor-set10-049-powder-lightener-packette,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw014da2a8/images/large/SBS-800426.jpg?sw=1500&sh=1500&sfrm=png,5,Powder Lightener Packette product image 5,
haircolor-set10-050-powder-lightener-tub,Powder Lightener Tub,"<p><strong>Powder Lightener Tub</strong> is a salon-ready bleach lightener product from Wella colorcharm.</p><p>Protecting oil system that helps lock-in moisture Safe for on- and off-the scalp lightening Application with bowl & brush Dust-free formula Wella Color Charm Powder Lightener offers controlled, reliable lightening action. Protecting oil system helps to lock in moisture. Great for all on- and off-the-scalp application techniques and provides up to 7 Levels of Lift. Excellent for highlights with foils or balayage techniques, full head lightening, regrowth applications, and color correction. Wella Help Line: 1-866-722-4146 Our hotlines are open from 8:30am to 8:30pm Monday – Friday and 9:00am – 6:00pm Saturday & Sunday EASTERN TIME.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/powder-lightener-tub/SBS-800425.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Powder+Lightener+Tub"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Powder+Lightener+Tub"">eBay</a></p>",Wella colorcharm,Hair Coloring,"sallybeauty,hair-color,set10,bleach-lightener",TRUE,Title,Default Title,HCOLOR-SET10-050-800425,350,23,deny,manual,26.49,33.91,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwd4d26993/images/large/SBS-800425-1.jpg?sw=750&sh=750&sfrm=png,1,Powder Lightener Tub product image 1,active
haircolor-set10-050-powder-lightener-tub,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwef3213f3/images/large/SBS-800425-2.jpg?sw=750&sh=750&sfrm=png,2,Powder Lightener Tub product image 2,
haircolor-set10-050-powder-lightener-tub,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf29a150e/images/large/SBS-800425-3.jpg?sw=750&sh=750&sfrm=png,3,Powder Lightener Tub product image 3,
haircolor-set10-050-powder-lightener-tub,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw8cd47874/images/large/SBS-800425-4.jpg?sw=750&sh=750&sfrm=png,4,Powder Lightener Tub product image 4,
haircolor-set10-050-powder-lightener-tub,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf6549876/images/large/SBS-800425-5.jpg?sw=750&sh=750&sfrm=png,5,Powder Lightener Tub product image 5,
